GEO_ID,NAME,total,total.under25K,total.under25K.insured,total.under25K.insured.private,total.under25K.insured.public,total.under25K.uninsured,total.25Kto50K,total.25Kto50K.insured,total.25Kto50K.insured.private,total.25Kto50K.insured.public,total.25Kto50K.uninsured,total.50Kto75K,total.50Kto75K.insured,total.50Kto75K.insured.private,total.50Kto75K.insured.public,total.50Kto75K.uninsured,total.75Kto100K,total.75Kto100K.insured,total.75Kto100K.insured.private,total.75Kto100K.insured.public,total.75Kto100K.uninsured,total.100Kplus,total.100Kplus.insured,total.100Kplus.insured.private,total.100Kplus.insured.public,total.100Kplus.uninsured
1400000US24005402303,"Census Tract 4023.03, Baltimore County, Maryland",6620,615,476,261,375,139,947,771,463,382,176,1291,1183,1007,311,108,1155,1092,809,473,63,2612,2541,2374,486,71
1400000US24005402304,"Census Tract 4023.04, Baltimore County, Maryland",3643,366,366,51,346,0,575,543,407,337,32,831,751,498,333,80,807,789,700,184,18,1064,1055,904,422,9
1400000US24005402305,"Census Tract 4023.05, Baltimore County, Maryland",2124,291,148,53,115,143,471,405,239,281,66,274,274,204,178,0,540,481,471,43,59,548,526,443,134,22
1400000US24005402306,"Census Tract 4023.06, Baltimore County, Maryland",3941,712,601,386,342,111,846,738,495,256,108,619,481,430,129,138,337,303,235,117,34,1427,1354,1222,218,73
1400000US24005402307,"Census Tract 4023.07, Baltimore County, Maryland",6217,972,953,204,749,19,1027,926,463,578,101,1735,1688,1300,693,47,966,966,887,175,0,1517,1502,1426,111,15
1400000US24005402403,"Census Tract 4024.03, Baltimore County, Maryland",1970,234,228,127,152,6,386,354,211,198,32,274,267,224,163,7,524,506,454,180,18,552,535,509,92,17
1400000US24005402404,"Census Tract 4024.04, Baltimore County, Maryland",5289,810,620,116,587,190,1260,1144,609,685,116,1054,1054,722,694,0,1022,983,799,404,39,1143,1143,1033,240,0
1400000US24005402405,"Census Tract 4024.05, Baltimore County, Maryland",3512,411,400,146,367,11,657,615,402,308,42,876,788,555,408,88,630,570,411,168,60,938,847,690,233,91
1400000US24005402406,"Census Tract 4024.06, Baltimore County, Maryland",6087,750,662,289,502,88,827,582,264,409,245,1799,1600,1424,296,199,600,600,584,79,0,2111,2091,1841,484,20
1400000US24005402407,"Census Tract 4024.07, Baltimore County, Maryland",1451,319,319,136,245,0,319,298,173,167,21,103,103,103,28,0,253,244,154,100,9,457,423,406,36,34
1400000US24005402503,"Census Tract 4025.03, Baltimore County, Maryland",4942,688,629,191,566,59,1064,934,710,396,130,582,571,511,82,11,1156,1156,773,567,0,1452,1374,1242,197,78
1400000US24005402504,"Census Tract 4025.04, Baltimore County, Maryland",4149,294,294,94,286,0,272,272,105,223,0,536,531,465,169,5,759,736,617,172,23,2288,2218,2079,580,70
1400000US24005402505,"Census Tract 4025.05, Baltimore County, Maryland",3858,455,455,272,306,0,586,540,294,314,46,496,400,284,186,96,932,932,882,117,0,1389,1369,1244,145,20
1400000US24005402506,"Census Tract 4025.06, Baltimore County, Maryland",4476,115,102,36,92,13,726,620,477,261,106,427,427,350,219,0,924,866,738,271,58,2284,2264,2035,363,20
1400000US24005402509,"Census Tract 4025.09, Baltimore County, Maryland",9593,320,320,253,287,0,1133,1133,955,332,0,2168,1926,1567,545,242,1490,1380,1360,165,110,4482,4409,4158,697,73
1400000US24005402602,"Census Tract 4026.02, Baltimore County, Maryland",2140,261,230,83,184,31,364,336,247,171,28,317,283,283,37,34,358,353,315,40,5,840,773,703,160,67
1400000US24005402603,"Census Tract 4026.03, Baltimore County, Maryland",6444,167,167,108,135,0,252,245,146,146,7,887,859,727,455,28,640,608,541,154,32,4498,4233,3932,499,265
1400000US24005402604,"Census Tract 4026.04, Baltimore County, Maryland",6097,264,264,134,215,0,1461,1341,702,810,120,687,665,625,288,22,1059,1009,868,327,50,2626,2566,2260,610,60
1400000US24005403100,"Census Tract 4031, Baltimore County, Maryland",2238,210,196,63,174,14,283,283,202,190,0,459,429,354,180,30,253,246,183,104,7,1033,930,690,344,103
1400000US24005403201,"Census Tract 4032.01, Baltimore County, Maryland",3345,219,209,163,122,10,529,481,302,276,48,803,710,435,384,93,474,456,370,188,18,1320,1247,1082,349,73
1400000US24005403202,"Census Tract 4032.02, Baltimore County, Maryland",2167,174,168,133,79,6,393,371,183,228,22,452,408,334,146,44,485,431,360,171,54,663,573,548,112,90
1400000US24005403300,"Census Tract 4033, Baltimore County, Maryland",2504,108,93,52,69,15,326,240,175,154,86,475,444,377,148,31,309,291,243,81,18,1286,1253,1041,302,33
1400000US24005403401,"Census Tract 4034.01, Baltimore County, Maryland",3300,383,383,200,330,0,538,528,348,369,10,446,411,342,165,35,796,796,603,348,0,1137,1126,1063,208,11
1400000US24005403402,"Census Tract 4034.02, Baltimore County, Maryland",5455,854,817,216,714,37,1651,1594,1114,662,57,630,475,382,158,155,393,393,377,121,0,1927,1881,1458,691,46
1400000US24005403500,"Census Tract 4035, Baltimore County, Maryland",5110,277,236,169,132,41,474,474,325,242,0,751,734,628,238,17,630,597,532,157,33,2978,2918,2737,493,60
1400000US24005403601,"Census Tract 4036.01, Baltimore County, Maryland",4784,373,373,186,287,0,550,452,247,346,98,824,774,690,261,50,617,559,478,139,58,2420,2407,2303,365,13
1400000US24005403602,"Census Tract 4036.02, Baltimore County, Maryland",5959,527,489,242,266,38,475,461,301,272,14,703,703,668,64,0,1236,1236,1187,92,0,3018,2978,2774,347,40
1400000US24005403701,"Census Tract 4037.01, Baltimore County, Maryland",7345,681,600,249,408,81,1034,775,422,518,259,1288,1288,878,634,0,1122,1113,1023,386,9,3220,3111,2829,639,109
1400000US24005403702,"Census Tract 4037.02, Baltimore County, Maryland",4800,703,232,68,182,471,657,657,412,408,0,475,475,368,262,0,1076,986,732,357,90,1889,1799,1584,437,90
1400000US24005403801,"Census Tract 4038.01, Baltimore County, Maryland",1659,58,58,29,29,0,39,39,34,34,0,101,72,9,68,29,173,167,150,44,6,1288,1283,1224,223,5
1400000US24005403802,"Census Tract 4038.02, Baltimore County, Maryland",2825,106,75,39,56,31,187,163,67,123,24,55,55,55,24,0,269,258,226,102,11,2208,2170,2099,435,38
1400000US24005403803,"Census Tract 4038.03, Baltimore County, Maryland",3269,264,264,150,223,0,291,291,215,245,0,402,390,231,236,12,250,250,227,89,0,2062,2054,1948,563,8
1400000US24005404101,"Census Tract 4041.01, Baltimore County, Maryland",5720,358,347,92,255,11,1147,1062,781,391,85,799,737,550,265,62,727,719,705,156,8,2689,2683,2560,376,6
1400000US24005404102,"Census Tract 4041.02, Baltimore County, Maryland",5839,293,273,106,273,20,1185,1000,838,325,185,1203,1144,899,278,59,761,653,477,206,108,2397,2084,1877,330,313
1400000US24005404201,"Census Tract 4042.01, Baltimore County, Maryland",6219,473,417,213,299,56,882,658,481,255,224,1339,1316,1158,243,23,1013,856,739,161,157,2512,2439,2128,360,73
1400000US24005404202,"Census Tract 4042.02, Baltimore County, Maryland",7982,1336,994,302,724,342,2010,1702,936,805,308,1648,1359,1126,307,289,1127,942,650,292,185,1861,1593,1450,261,268
1400000US24005404402,"Census Tract 4044.02, Baltimore County, Maryland",6324,549,299,53,261,250,544,513,374,155,31,247,247,247,67,0,777,777,758,68,0,4207,4170,3876,644,37
1400000US24005404403,"Census Tract 4044.03, Baltimore County, Maryland",4894,1366,1071,266,862,295,881,751,486,372,130,836,640,433,263,196,438,438,384,66,0,1373,1366,1346,162,7
1400000US24005404404,"Census Tract 4044.04, Baltimore County, Maryland",4646,695,600,206,554,95,253,234,125,187,19,826,805,597,362,21,897,847,696,254,50,1975,1920,1801,199,55
1400000US24005404501,"Census Tract 4045.01, Baltimore County, Maryland",6934,430,414,194,319,16,852,787,606,322,65,1976,1662,1427,342,314,1219,1219,1038,375,0,2457,2209,1679,707,248
1400000US24005404502,"Census Tract 4045.02, Baltimore County, Maryland",3951,657,647,99,605,10,1044,757,397,475,287,506,485,441,114,21,581,496,421,140,85,1163,809,651,260,354
1400000US24005404600,"Census Tract 4046, Baltimore County, Maryland",2843,138,138,60,128,0,256,248,137,197,8,413,388,282,138,25,185,185,169,79,0,1851,1718,1632,234,133
1400000US24005404800,"Census Tract 4048, Baltimore County, Maryland",1905,75,67,51,67,8,111,103,85,79,8,274,257,216,96,17,176,176,136,114,0,1269,1258,1229,138,11
1400000US24005404900,"Census Tract 4049, Baltimore County, Maryland",4240,439,410,121,363,29,190,182,120,132,8,406,406,350,135,0,160,137,119,49,23,3045,2990,2933,431,55
1400000US24005405000,"Census Tract 4050, Baltimore County, Maryland",4698,398,390,170,285,8,428,404,252,267,24,533,497,349,235,36,658,648,539,155,10,2681,2665,2625,295,16
1400000US24005406000,"Census Tract 4060, Baltimore County, Maryland",6005,195,110,110,92,85,367,367,334,226,0,857,782,685,212,75,895,766,643,381,129,3691,3600,3379,535,91
1400000US24005407001,"Census Tract 4070.01, Baltimore County, Maryland",3008,105,105,52,89,0,353,343,276,152,10,291,283,242,129,8,508,499,421,163,9,1751,1701,1635,253,50
1400000US24005407002,"Census Tract 4070.02, Baltimore County, Maryland",5802,130,130,104,69,0,785,771,485,585,14,577,514,329,308,63,863,841,829,61,22,3447,3417,3184,482,30
1400000US24005408100,"Census Tract 4081, Baltimore County, Maryland",5497,188,188,58,176,0,595,558,488,184,37,295,275,235,48,20,781,661,556,217,120,3638,3495,3441,264,143
1400000US24005408200,"Census Tract 4082, Baltimore County, Maryland",1889,76,50,44,31,26,57,57,34,43,0,153,149,127,78,4,132,132,132,17,0,1471,1456,1373,206,15
1400000US24005408302,"Census Tract 4083.02, Baltimore County, Maryland",2986,188,182,124,76,6,182,182,115,125,0,358,358,344,206,0,194,194,165,77,0,2064,2064,1975,309,0
1400000US24005408303,"Census Tract 4083.03, Baltimore County, Maryland",3361,75,45,45,19,30,128,109,69,49,19,198,189,143,77,9,400,400,335,84,0,2560,2496,2399,307,64
1400000US24005408304,"Census Tract 4083.04, Baltimore County, Maryland",5190,310,295,295,176,15,559,559,461,383,0,874,874,527,538,0,450,417,372,132,33,2997,2944,2856,739,53
1400000US24005408400,"Census Tract 4084, Baltimore County, Maryland",678,93,93,83,76,0,137,137,95,101,0,123,123,112,51,0,73,62,47,21,11,252,244,244,62,8
1400000US24005408502,"Census Tract 4085.02, Baltimore County, Maryland",4589,241,221,160,208,20,380,380,251,300,0,616,552,418,402,64,472,472,369,245,0,2880,2769,2616,592,111
1400000US24005408503,"Census Tract 4085.03, Baltimore County, Maryland",3544,408,378,261,156,30,572,466,279,262,106,815,736,636,250,79,913,776,651,151,137,836,791,761,77,45
1400000US24005408505,"Census Tract 4085.05, Baltimore County, Maryland",3886,314,272,230,49,42,268,267,206,109,1,575,575,537,179,0,948,885,775,209,63,1781,1781,1736,225,0
1400000US24005408506,"Census Tract 4085.06, Baltimore County, Maryland",4487,807,595,163,463,212,1601,1415,772,845,186,1148,927,864,77,221,470,438,414,64,32,461,420,412,63,41
1400000US24005408507,"Census Tract 4085.07, Baltimore County, Maryland",6752,527,362,186,196,165,1841,1603,1084,563,238,1649,1376,1068,350,273,1201,1022,946,128,179,1534,1319,1132,239,215
1400000US24005408601,"Census Tract 4086.01, Baltimore County, Maryland",4015,206,152,129,113,54,302,302,236,195,0,351,343,343,61,8,540,540,522,132,0,2616,2601,2463,405,15
1400000US24005408602,"Census Tract 4086.02, Baltimore County, Maryland",2110,66,66,42,47,0,177,169,152,136,8,213,199,185,92,14,412,392,354,127,20,1242,1215,1190,93,27
1400000US24005408702,"Census Tract 4087.02, Baltimore County, Maryland",2497,110,100,64,44,10,263,242,117,158,21,338,329,248,204,9,252,243,232,49,9,1534,1516,1416,258,18
1400000US24005408703,"Census Tract 4087.03, Baltimore County, Maryland",6395,229,158,30,143,71,696,687,527,359,9,764,764,702,169,0,798,798,689,294,0,3908,3827,3735,513,81
1400000US24005408704,"Census Tract 4087.04, Baltimore County, Maryland",5692,221,208,148,169,13,631,599,505,284,32,795,795,678,207,0,541,541,388,181,0,3504,3330,3219,420,174
1400000US24005408800,"Census Tract 4088, Baltimore County, Maryland",2623,229,207,158,132,22,127,108,100,72,19,309,309,221,135,0,510,489,451,62,21,1448,1433,1387,138,15
1400000US24005408900,"Census Tract 4089, Baltimore County, Maryland",2629,156,156,92,156,0,341,319,253,208,22,241,241,203,107,0,271,260,237,47,11,1620,1609,1554,187,11
1400000US24005410100,"Census Tract 4101, Baltimore County, Maryland",5503,217,217,153,168,0,596,590,508,235,6,548,548,402,233,0,294,294,294,13,0,3848,3806,3694,446,42
1400000US24005410200,"Census Tract 4102, Baltimore County, Maryland",4843,82,82,43,56,0,376,376,274,325,0,312,295,190,199,17,390,355,336,105,35,3683,3683,3629,365,0
1400000US24005411101,"Census Tract 4111.01, Baltimore County, Maryland",2213,205,191,189,58,14,191,191,142,122,0,370,357,314,126,13,255,248,245,85,7,1192,1138,1095,172,54
1400000US24005411102,"Census Tract 4111.02, Baltimore County, Maryland",3056,155,155,94,139,0,337,329,312,99,8,241,241,186,158,0,479,479,377,234,0,1844,1774,1650,340,70
1400000US24005411201,"Census Tract 4112.01, Baltimore County, Maryland",3154,105,105,57,88,0,248,248,192,124,0,206,206,183,109,0,361,361,348,149,0,2234,2209,2177,360,25
1400000US24005411202,"Census Tract 4112.02, Baltimore County, Maryland",3772,199,189,95,164,10,290,290,267,186,0,353,353,314,232,0,358,358,349,89,0,2572,2531,2409,358,41
1400000US24005411302,"Census Tract 4113.02, Baltimore County, Maryland",3667,185,140,79,121,45,433,393,294,169,40,302,302,247,172,0,494,494,494,83,0,2253,2199,2122,191,54
1400000US24005411303,"Census Tract 4113.03, Baltimore County, Maryland",6292,897,858,606,504,39,733,694,441,473,39,991,954,740,391,37,932,887,760,278,45,2739,2576,2544,165,163
1400000US24005411306,"Census Tract 4113.06, Baltimore County, Maryland",5384,538,446,296,261,92,368,368,304,233,0,926,842,797,170,84,887,859,859,99,28,2665,2584,2499,132,81
1400000US24005411307,"Census Tract 4113.07, Baltimore County, Maryland",3850,414,414,173,273,0,372,294,174,155,78,747,679,517,212,68,1078,1063,1018,127,15,1239,1176,1096,111,63
1400000US24005411308,"Census Tract 4113.08, Baltimore County, Maryland",3315,159,149,117,107,10,393,362,338,155,31,360,343,326,162,17,648,648,624,80,0,1755,1725,1624,308,30
1400000US24005411309,"Census Tract 4113.09, Baltimore County, Maryland",8592,451,430,309,339,21,941,930,690,517,11,697,697,642,390,0,637,637,611,254,0,5866,5848,5455,652,18
1400000US24005411404,"Census Tract 4114.04, Baltimore County, Maryland",3645,140,140,89,121,0,388,367,238,215,21,477,412,377,120,65,599,574,533,103,25,2041,1998,1889,213,43
1400000US24005411406,"Census Tract 4114.06, Baltimore County, Maryland",4327,190,171,153,156,19,555,534,272,443,21,716,692,663,145,24,657,621,595,134,36,2209,2189,1951,459,20
1400000US24005411407,"Census Tract 4114.07, Baltimore County, Maryland",10883,1251,1174,628,1117,77,2187,2096,1454,1678,91,1965,1965,1765,1024,0,1413,1237,1054,287,176,4067,4067,3765,797,0
1400000US24005411408,"Census Tract 4114.08, Baltimore County, Maryland",3574,342,328,138,214,14,747,658,364,329,89,664,533,444,115,131,455,407,328,130,48,1366,1328,1216,183,38
1400000US24005411409,"Census Tract 4114.09, Baltimore County, Maryland",5237,300,300,85,239,0,310,290,148,153,20,759,750,675,342,9,761,724,640,210,37,3107,3017,2807,311,90
1400000US24005411410,"Census Tract 4114.10, Baltimore County, Maryland",4783,241,241,155,153,0,520,505,209,353,15,731,628,531,208,103,1013,896,855,165,117,2278,2236,2077,278,42
1400000US24005420100,"Census Tract 4201, Baltimore County, Maryland",3689,331,317,191,233,14,815,705,444,557,110,883,761,612,283,122,861,853,549,392,8,799,754,684,157,45
1400000US24005420200,"Census Tract 4202, Baltimore County, Maryland",2604,287,274,147,214,13,476,435,313,292,41,633,633,482,254,0,382,358,304,77,24,826,814,719,185,12
1400000US24005420301,"Census Tract 4203.01, Baltimore County, Maryland",2515,351,279,17,273,72,638,596,335,374,42,881,828,562,434,53,523,413,253,177,110,122,122,70,52,0
1400000US24005420302,"Census Tract 4203.02, Baltimore County, Maryland",2574,284,186,28,175,98,557,526,251,333,31,518,465,378,151,53,347,308,293,31,39,868,774,614,251,94
1400000US24005420303,"Census Tract 4203.03, Baltimore County, Maryland",1352,105,91,40,86,14,308,296,85,281,12,283,228,117,147,55,186,186,178,23,0,470,466,434,46,4
1400000US24005420401,"Census Tract 4204.01, Baltimore County, Maryland",6230,739,494,141,445,245,1402,1296,274,1186,106,1755,1714,725,1134,41,1215,1187,832,471,28,1119,1056,856,249,63
1400000US24005420402,"Census Tract 4204.02, Baltimore County, Maryland",1972,238,219,56,191,19,411,340,215,212,71,405,352,248,132,53,261,261,256,35,0,657,653,556,170,4
1400000US24005420500,"Census Tract 4205, Baltimore County, Maryland",3350,338,285,110,249,53,865,675,417,417,190,914,835,524,385,79,425,390,390,108,35,808,768,699,186,40
1400000US24005420600,"Census Tract 4206, Baltimore County, Maryland",4200,701,497,104,427,204,913,755,348,517,158,922,829,543,459,93,595,514,395,210,81,1069,899,693,279,170
1400000US24005420701,"Census Tract 4207.01, Baltimore County, Maryland",3209,436,378,189,287,58,1058,876,365,577,182,936,683,445,331,253,182,166,166,39,16,597,573,509,182,24
1400000US24005420702,"Census Tract 4207.02, Baltimore County, Maryland",2014,404,387,136,374,17,498,463,216,318,35,214,193,189,43,21,309,309,213,103,0,589,580,492,130,9
1400000US24005420800,"Census Tract 4208, Baltimore County, Maryland",3220,416,399,112,350,17,721,645,303,419,76,661,611,453,272,50,490,483,346,209,7,932,817,756,180,115
1400000US24005420900,"Census Tract 4209, Baltimore County, Maryland",3570,720,662,106,652,58,1124,1065,814,418,59,356,356,276,141,0,423,401,194,219,22,947,909,876,87,38
1400000US24005421000,"Census Tract 4210, Baltimore County, Maryland",1664,541,528,126,516,13,356,340,168,246,16,359,328,287,86,31,217,187,162,49,30,191,179,128,78,12
1400000US24005421101,"Census Tract 4211.01, Baltimore County, Maryland",3010,687,616,193,496,71,818,706,270,513,112,413,413,195,296,0,490,490,412,160,0,602,557,497,76,45
1400000US24005421102,"Census Tract 4211.02, Baltimore County, Maryland",2392,404,382,119,346,22,504,499,251,283,5,443,407,284,217,36,493,484,366,190,9,548,518,478,96,30
1400000US24005421200,"Census Tract 4212, Baltimore County, Maryland",1619,315,261,128,175,54,260,229,149,177,31,429,416,338,119,13,227,227,219,56,0,388,380,373,38,8
1400000US24005421300,"Census Tract 4213, Baltimore County, Maryland",2933,659,614,112,560,45,1114,1020,627,490,94,678,582,450,163,96,113,106,85,41,7,369,326,293,69,43
1400000US24005430101,"Census Tract 4301.01, Baltimore County, Maryland",4726,890,673,152,603,217,1673,1340,516,979,333,1470,1140,853,368,330,373,240,191,64,133,320,292,260,60,28
1400000US24005430104,"Census Tract 4301.04, Baltimore County, Maryland",2839,197,138,17,130,59,515,456,268,254,59,423,423,305,152,0,587,578,513,110,9,1117,1084,960,284,33
1400000US24005430200,"Census Tract 4302, Baltimore County, Maryland",2646,654,499,73,499,155,469,469,317,232,0,401,401,280,193,0,511,487,425,90,24,611,600,513,186,11
1400000US24005430300,"Census Tract 4303, Baltimore County, Maryland",5668,1844,1797,458,1574,47,1470,1254,538,826,216,1160,1019,643,565,141,791,779,574,303,12,403,378,297,116,25
